params,nfilters,loss,optim,model,val_loss,val_acc
6099969.0,3072,MSE ntargets1,"Adam (Parameter Group 0    amsgrad: False    betas: (0.9, 0.999)    eps: 1e-08    lr: 5e-05    weight_decay: 0)","FCN(  (activation): ReLU(inplace=True)  (main_blocks): Sequential(    (0): Linear(in_features=960, out_features=3072, bias=True)    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=3072, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.21754692494869232,0.610119104385376
12131329.0,5120,MSE ntargets1,"Adam (Parameter Group 0    amsgrad: False    betas: (0.9, 0.999)    eps: 1e-08    lr: 5e-05    weight_decay: 0)","FCN(  (activation): ReLU(inplace=True)  (main_blocks): Sequential(    (0): Linear(in_features=1344, out_features=5120, bias=True)    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=5120, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.5254166722297668,0.47458335757255554
6891521.0,5120,MSE ntargets1,"Adam (Parameter Group 0    amsgrad: False    betas: (0.9, 0.999)    eps: 1e-08    lr: 0.0001    weight_decay: 0)","FCN(  (activation): ReLU(inplace=True)  (main_blocks): Sequential(    (0): Linear(in_features=1344, out_features=5120, bias=True)    (1): ReLU(inplace=True)  )  (decoder): Linear(in_features=5120, out_features=1, bias=True))",0.5254166722297668,0.47458335757255554
2034689.0,1024,MSE ntargets1,"Adam (Parameter Group 0    amsgrad: False    betas: (0.9, 0.999)    eps: 1e-08    lr: 5e-05    weight_decay: 0)","FCN(  (activation): ReLU(inplace=True)  (main_blocks): Sequential(    (0): Linear(in_features=960, out_features=1024, bias=True)    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=1024, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.2565152049064636,0.5272817611694336
2427905.0,1024,MSE ntargets1,"Adam (Parameter Group 0    amsgrad: False    betas: (0.9, 0.999)    eps: 1e-08    lr: 5e-05    weight_decay: 0)","FCN(  (activation): ReLU(inplace=True)  (main_blocks): Sequential(    (0): Linear(in_features=1344, out_features=1024, bias=True)    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=1024, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.24145612120628357,0.5215277671813965
1378305.0,1024,MSE ntargets1,"Adam (Parameter Group 0    amsgrad: False    betas: (0.9, 0.999)    eps: 1e-08    lr: 0.0001    weight_decay: 0)","FCN(  (activation): ReLU(inplace=True)  (main_blocks): Sequential(    (0): Linear(in_features=1344, out_features=1024, bias=True)    (1): ReLU(inplace=True)  )  (decoder): Linear(in_features=1024, out_features=1, bias=True))",0.5254166722297668,0.47458335757255554
4920321.0,1024,MSE ntargets1,"Adam (Parameter Group 0    amsgrad: False    betas: (0.9, 0.999)    eps: 1e-08    lr: 5e-05    weight_decay: 0)","LCN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d_Local()    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=3072, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.10510315001010895,0.8640873432159424
8199169.0,1024,MSE ntargets1,"Adam (Parameter Group 0    amsgrad: False    betas: (0.9, 0.999)    eps: 1e-08    lr: 5e-05    weight_decay: 0)","LCN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d_Local()    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=5120, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.5254166722297668,0.47458335757255554
2959361.0,1024,MSE ntargets1,"Adam (Parameter Group 0    amsgrad: False    betas: (0.9, 0.999)    eps: 1e-08    lr: 0.0001    weight_decay: 0)","LCN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d_Local()    (1): ReLU(inplace=True)  )  (decoder): Linear(in_features=5120, out_features=1, bias=True))",0.47458335757255554,0.5254166722297668
6969601.0,256,MSE ntargets1,"Adam (Parameter Group 0    amsgrad: False    betas: (0.9, 0.999)    eps: 1e-08    lr: 0.0002    weight_decay: 0)","LCN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d_Local()    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=4352, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",,
6969601.0,256,MSE ntargets1,"Adam (Parameter Group 0    amsgrad: False    betas: (0.9, 0.999)    eps: 1e-08    lr: 0.0002    weight_decay: 0)","LCN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d_Local()    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=4352, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",,
6969601.0,256,MSE ntargets1,"Adam (Parameter Group 0    amsgrad: False    betas: (0.9, 0.999)    eps: 1e-08    lr: 0.0002    weight_decay: 0)","LCN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d_Local()    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=4352, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.49873048067092896,0.501269519329071
5835777.0,1024,MSE ntargets1,SGD (Parameter Group 0    dampening: 0    lr: 0.0005    momentum: 0    nesterov: False    weight_decay: 0),"CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 1024, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=5120, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.24928481876850128,0.5318055748939514
5835777.0,1024,MSE ntargets1,SGD (Parameter Group 0    dampening: 0    lr: 0.005    momentum: 0    nesterov: False    weight_decay: 0),"CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 1024, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=5120, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",,
5835777.0,1024,MSE ntargets1,SGD (Parameter Group 0    dampening: 0    lr: 5e-05    momentum: 0    nesterov: False    weight_decay: 0),"CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 1024, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=5120, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.2507826089859009,0.47486111521720886
595969.0,1024,MSE ntargets1,SGD (Parameter Group 0    dampening: 0    lr: 5e-05    momentum: 0    nesterov: False    weight_decay: 0),"CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 1024, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Linear(in_features=5120, out_features=1, bias=True))",0.25055962800979614,0.48652777075767517
595969.0,1024,MSE ntargets1,SGD (Parameter Group 0    dampening: 0    lr: 0.005    momentum: 0    nesterov: False    weight_decay: 0),"CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 1024, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Linear(in_features=5120, out_features=1, bias=True))",0.25029072165489197,0.5123611092567444
595969.0,1024,MSE ntargets1,SGD (Parameter Group 0    dampening: 0    lr: 0.05    momentum: 0    nesterov: False    weight_decay: 0),"CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 1024, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Linear(in_features=5120, out_features=1, bias=True))",0.25029876828193665,0.5072222352027893
595969.0,1024,MSE ntargets1,SGD (Parameter Group 0    dampening: 0    lr: 0.1    momentum: 0    nesterov: False    weight_decay: 0),"CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 1024, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Linear(in_features=5120, out_features=1, bias=True))",0.251261830329895,0.5074999928474426
8199169.0,1024,MSE ntargets1,SGD (Parameter Group 0    dampening: 0    lr: 0.005    momentum: 0    nesterov: False    weight_decay: 0),"LCN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d_Local()    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=5120, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.25035521388053894,0.4888888895511627
8199169.0,1024,MSE ntargets1,SGD (Parameter Group 0    dampening: 0    lr: 0.0005    momentum: 0    nesterov: False    weight_decay: 0),"LCN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d_Local()    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=5120, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.24948012828826904,0.5244444608688354
5835777.0,1024,MSE ntargets1,Adadelta (Parameter Group 0    eps: 1e-06    lr: 0.001    rho: 0.9    weight_decay: 0),"CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 1024, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=5120, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.2505160868167877,0.4901388883590698
5835777.0,1024,MSE ntargets1,Adadelta (Parameter Group 0    eps: 1e-06    lr: 0.0001    rho: 0.9    weight_decay: 0),"CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 1024, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=5120, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.25049352645874023,0.4816666543483734
411905.0,256,BCELoss(),Adadelta (Parameter Group 0    eps: 1e-06    lr: 1e-05    rho: 0.9    weight_decay: 0),"CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 256, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=256, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.6942892670631409,0.0
411905.0,256,BCELoss(),Adadelta (Parameter Group 0    eps: 1e-06    lr: 0.01    rho: 0.9    weight_decay: 0),"CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 256, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=256, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.6910374760627747,0.5550000071525574
411905.0,256,MSE ntargets1,"Adam (Parameter Group 0    amsgrad: False    betas: (0.9, 0.999)    eps: 1e-08    lr: 0.0001    weight_decay: 0)","CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 256, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=256, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.421985387802124,0.49767857789993286
411905.0,256,MSE ntargets1,"Adam (Parameter Group 0    amsgrad: False    betas: (0.9, 0.999)    eps: 1e-08    lr: 0.0001    weight_decay: 0)","CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 256, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=256, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.11716076731681824,0.8399560451507568
936193.0,256,MSE ntargets1,"Adam (Parameter Group 0    amsgrad: False    betas: (0.9, 0.999)    eps: 1e-08    lr: 0.0001    weight_decay: 0)","CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 256, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=768, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.07926666736602783,0.8974640369415283
1460481.0,256,MSE ntargets1,"Adam (Parameter Group 0    amsgrad: False    betas: (0.9, 0.999)    eps: 1e-08    lr: 0.0001    weight_decay: 0)","CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 256, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=1280, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.10680719465017319,0.8563298583030701
1460481.0,256,MSE ntargets1,Adadelta (Parameter Group 0    eps: 1e-06    lr: 0.0001    rho: 0.9    weight_decay: 0),"CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 256, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=1280, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.24996799230575562,0.5046924948692322
1460481.0,256,MSE ntargets1,Adadelta (Parameter Group 0    eps: 1e-06    lr: 1e-05    rho: 0.9    weight_decay: 0),"CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 256, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=1280, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.25028738379478455,0.4996006190776825
1460481.0,256,MSE ntargets1,Adadelta (Parameter Group 0    eps: 1e-06    lr: 1e-05    rho: 0.9    weight_decay: 0.1),"CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 256, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=1280, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.25006094574928284,0.4932108521461487
1460481.0,256,MSE ntargets1,"Adam (Parameter Group 0    amsgrad: False    betas: (0.9, 0.999)    eps: 1e-08    lr: 1e-05    weight_decay: 0.1)","CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 256, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=1280, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.250006765127182,0.4932108521461487
918657.0,1024,MSE ntargets1,Adadelta (Parameter Group 0    eps: 1e-06    lr: 0.0001    rho: 0.9    weight_decay: 0),"CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 1024, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=5120, out_features=64, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=64, out_features=1, bias=True)  ))",0.2498195320367813,0.5149999856948853
1460481.0,256,MSE ntargets1,"Adam (Parameter Group 0    amsgrad: False    betas: (0.9, 0.999)    eps: 1e-08    lr: 0.0001    weight_decay: 1)","CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 256, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=1280, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.2500184178352356,0.4932108521461487
1460481.0,256,MSE ntargets1,"Adam (Parameter Group 0    amsgrad: False    betas: (0.9, 0.999)    eps: 1e-08    lr: 0.0002    weight_decay: 0)","CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 256, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=1280, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.10081423819065094,0.8637180328369141
1460481.0,256,MSE ntargets1,"Adam (Parameter Group 0    amsgrad: False    betas: (0.9, 0.999)    eps: 1e-08    lr: 0.0002    weight_decay: 0)","CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 256, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=1280, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",,
1460481.0,256,MSE ntargets1,"Adam (Parameter Group 0    amsgrad: False    betas: (0.9, 0.999)    eps: 1e-08    lr: 0.0002    weight_decay: 0)","CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 256, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=1280, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.07794532924890518,0.90087890625
1984769.0,256,MSE ntargets1,"Adam (Parameter Group 0    amsgrad: False    betas: (0.9, 0.999)    eps: 1e-08    lr: 0.0002    weight_decay: 0)","CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 256, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=1792, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.09234432876110077,0.8841797113418579
4606209.0,256,MSE ntargets1,"Adam (Parameter Group 0    amsgrad: False    betas: (0.9, 0.999)    eps: 1e-08    lr: 0.0002    weight_decay: 0)","CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 256, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=4352, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.21799536049365997,0.730761706829071
57537.0,64,MSE ntargets1,Adadelta (Parameter Group 0    eps: 1e-06    lr: 0.0001    rho: 0.9    weight_decay: 0),"CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 64, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=320, out_features=64, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=64, out_features=1, bias=True)  ))",0.24996548891067505,0.49444445967674255
57537.0,64,MSE ntargets1,Adadelta (Parameter Group 0    eps: 1e-06    lr: 0.1    rho: 0.9    weight_decay: 0),"CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 64, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=320, out_features=64, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=64, out_features=1, bias=True)  ))",0.24999140202999115,0.49819448590278625
49345.0,64,MSE ntargets1,Adadelta (Parameter Group 0    eps: 1e-06    lr: 1e-05    rho: 0.9    weight_decay: 0),"CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 64, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=192, out_features=64, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=64, out_features=1, bias=True)  ))",0.2504715621471405,0.4875992238521576
936193.0,256,MSE ntargets1,Adadelta (Parameter Group 0    eps: 1e-06    lr: 1e-05    rho: 0.9    weight_decay: 0),"CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 256, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=768, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.2504841983318329,0.4846230447292328
936193.0,256,MSE ntargets1,Adadelta (Parameter Group 0    eps: 1e-06    lr: 0.0001    rho: 0.9    weight_decay: 0),"CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 256, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=768, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.2505912780761719,0.4776785969734192
936193.0,256,MSE ntargets1,Adadelta (Parameter Group 0    eps: 1e-06    lr: 1e-05    rho: 0.9    weight_decay: 0),"CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 256, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=768, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.24988998472690582,0.4945436716079712
411905.0,256,MSE ntargets1,Adadelta (Parameter Group 0    eps: 1e-06    lr: 1e-05    rho: 0.9    weight_decay: 0),"CNN(  (activation): ReLU(inplace=True)  (conv_blocks): Sequential(    (0): Conv2d(1, 256, kernel_size=(24, 24), stride=(8, 8))    (1): ReLU(inplace=True)  )  (decoder): Sequential(    (0): Linear(in_features=256, out_features=1024, bias=True)    (1): ReLU(inplace=True)    (2): Linear(in_features=1024, out_features=1, bias=True)  ))",0.24984045326709747,0.5003571510314941
